"country","year","tbi","pro_cleanfuel","pro_basicwater","pro_safewater","pro_slum","mean_exposure_pm2.5","total_greenhouses","pro_basicsanitation","pro_safesanitation","gdp","hdi","region"
"Dominican Republic",2014,54,88.6,95.1580058945339,44.1550220923269,13.6122,18.9396637119659,39.3629,84.647073342206,84.647073342206,67179955677.2791,0.728,"Americas"
"Dominican Republic",2016,51,89.6,95.5814520794296,44.3844165394738,11.24888,19.2491722418682,43.1545,85.6816410321982,85.6816410321982,75704647877.6559,0.759,"Americas"
"Dominican Republic",2018,45,90.7,95.9642010802929,44.5939613974756,11.24888,19.5892802619564,44.8913,86.7010103958204,86.7010103958204,85555390139.118,0.763,"Americas"
"Dominican Republic",2020,42,91.9,96.3065793359028,44.7787855135927,11.24888,19.8267440369685,42.9458,87.7003894263525,87.7003894263525,78844656298.1776,0.76,"Americas"
"Ecuador",2000,68,88.5,82.307372343955,58.2030485527504,57.41273,43.2126751514231,87.3633,70.2769836057393,70.2769836057393,17539454727.3637,0.684,"Americas"
"Ecuador",2002,55,90.5,83.7853304814912,59.2665603894288,57.84727,43.0813974104958,88.9131,72.0815379211086,72.0815379211086,27054197000,0.697,"Americas"
"Ecuador",2004,58,91.8,85.2242831812291,60.2214424234426,57.8,42.9326149031908,91.295,73.7606513816893,73.7606513816893,35194947000,0.708,"Americas"
"Ecuador",2006,41,92.7,86.661280805982,61.1739057460291,57.8,40.6649998941415,92.965,75.9674946038846,75.9674946038846,45690762000,0.719,"Americas"
"Ethiopia",2000,421,0.9,18.6823027003951,5.04384634705735,92.17158,27.3299911491215,179.3004,2.79389711000458,2.79389711000458,8242349617.8638,0.286,"Africa"
"Ethiopia",2002,393,0.9,21.77133078604,5.59343665797539,89.07633,27.5334972430797,198.7291,3.39684063568474,3.39684063568474,7850809498.16803,0.305,"Africa"
"Ethiopia",2004,358,1.1,24.8131815247792,5.97607492793851,85.98109,27.6643794033033,153.283,4.0092482931609,4.0092482931609,10131187261.4421,0.323,"Africa"
"Ethiopia",2006,325,1.3,27.8082946441902,6.42705681233099,82.88584,28.0862784176008,163.2635,4.61983246123029,4.61983246123029,15280861834.6024,0.359,"Africa"
"Ethiopia",2008,296,1.6,30.8752129693809,7.01883991216426,79.7906,29.3093559085695,192.5951,5.24481811104458,5.24481811104458,27066912635.2228,0.391,"Africa"
"Ethiopia",2010,268,2.2,33.98875142441,7.74293650405208,76.69536,30.721062308711,202.3464,5.88367348842843,5.88367348842843,29933790334.3418,0.409,"Africa"
"Ethiopia",2012,239,3,37.0481962437743,8.53826122202629,73.60011,32.643963058463,160.8926,6.51408999312917,6.51408999312917,43310721414.0829,0.426,"Africa"
"Ethiopia",2014,207,3.8,40.034664721558,9.3904846134397,70.50487,29.7131511992912,174.568,7.1320081780504,7.1320081780504,55612228233.5179,0.445,"Africa"
"Ethiopia",2016,177,4.9,42.9651586197148,10.308997223031,67.40962,30.9271256840247,184.5496,7.74355073772014,7.74355073772014,74296745207.8721,0.465,"Africa"
"Ethiopia",2018,151,6,45.8381608718736,11.2910758539614,64.31438,30.2623392192692,192.9853,8.34992303821713,8.34992303821713,84269196625.8784,0.479,"Africa"
"Ethiopia",2020,129,7.4,48.6553476821695,12.3362032791012,64.31438,27.3053276470482,211.7687,8.95353751323462,8.95353751323462,107657734392.446,0.489,"Africa"
"Fiji",2002,23,28.2,94.8709690390527,39.4308391558438,15,13.0520184992211,3.108,87.6998341010554,87.6998341010554,1833279985.36741,0.671,"Western Pacific"
"Fiji",2004,20,28.45,94.914794848648,39.6295639552361,15,12.8482680746271,3.8706,88.9689419190711,88.9689419190711,2708078476.63012,0.682,"Western Pacific"
"Fiji",2006,17,29.1,94.9596473119568,39.8282310201414,14.5,12.6984896212967,3.7512,89.9493446355002,89.9493446355002,3076305452.86506,0.687,"Western Pacific"
"Fiji",2008,16,30.5,95.0125414917812,40.0519007038233,13.5,12.5346619260234,3.3413,90.6391438709654,90.6391438709654,3523185919.55826,0.693,"Western Pacific"
"Fiji",2010,27,32.4,95.0769806101148,40.3123113567934,12.5,12.4149926761009,3.9505,91.2985218075568,91.2985218075568,3140166712.79624,0.699,"Western Pacific"
"Fiji",2012,30,35,95.1429467538414,40.5733085775711,11.4,12.692818373804,3.2531,91.9124417799051,91.9124417799051,3972028104.47328,0.707,"Western Pacific"
"Fiji",2014,55,38.3,95.2100702737926,40.8336182750267,10.4,12.1427162201265,3.1009,92.4811611042925,92.4811611042925,4857104791.41609,0.715,"Western Pacific"
"Fiji",2016,45,42.7,95.2786366784068,41.0942565572622,9.4,12.3284242671983,3.197,93.0055130874559,93.0055130874559,4930213634.35692,0.721,"Western Pacific"
"Fiji",2018,54,47.3,95.348273323691,41.3539489881601,9.4,12.7353038744821,3.5595,93.4859619479114,93.4859619479114,5581425324.91185,0.731,"Western Pacific"
"Fiji",2020,66,51.8,95.418355401602,41.6106492222705,9.4,12.4187981716598,3.3447,93.6215593594009,93.6215593594009,4432466237.09588,0.722,"Western Pacific"
"Georgia",2000,254,46.7,94.5605847174906,64.1165938183258,13.6,15.6475442783829,6.477,90.0389027465062,90.0389027465062,3057475335.18846,0.694,"Europe"
"Georgia",2002,228,48.8,94.7965436624631,64.1471656879787,13.6,15.3404190761104,4.8199,89.335064255715,89.335064255715,3395766677.67315,0.709,"Europe"
"Georgia",2004,192,52.1,95.1140775809711,64.6512521141568,13.2148,15.1903677941676,6.2255,88.8200726055262,88.8200726055262,5125365191.98664,0.727,"Europe"
"Georgia",2006,161,55.7,95.4255949594501,65.1519552300484,12.44783,15.421065141324,7.4035,88.4371063648121,88.4371063648121,7745250733.95067,0.744,"Europe"
"Georgia",2008,140,60.7,95.7312694490029,65.6502485922899,11.68087,16.4410733482129,7.2094,88.0778142304314,88.0778142304314,12795145130.9103,0.751,"Europe"
"Georgia",2010,127,66,95.1672307839579,66.1451750818776,10.9139,18.4461840249862,7.4589,87.7419001831827,87.7419001831827,12426907967.1578,0.763,"Europe"
"Georgia",2012,119,71,94.3204470689314,66.6372193854258,10.14694,23.0631259897014,9.8476,87.4293842768723,87.4293842768723,16894392033.2256,0.779,"Europe"
"Georgia",2014,106,76.8,93.4896105267785,67.1254394623702,9.37997,20.9791754789627,11.655,87.1398617763536,87.1398617763536,17966015109.3043,0.793,"Europe"
"Georgia",2016,92,81.9,93.7227221316814,67.6146181714504,8.61301,19.3139668885259,12.05,86.8749900829785,86.8749900829785,15444548901.9637,0.802,"Europe"
"Georgia",2018,80,86,94.1991085950245,68.1138148874751,7.84604,18.4542384404894,11.9434,86.6389145290057,86.6389145290057,17902544880.6471,0.816,"Europe"
"Georgia",2020,69,89.6,94.672099902079,68.6233933284084,7.07908,17.0438421058507,12.3552,86.4330577492273,86.4330577492273,16010869215.68,0.807,"Europe"
"Ghana",2000,216,6.3,65.2185051906446,12.096287575298,60.36841,63.1064681783884,29.5806,6.24573244330994,6.24573244330994,4982850662.20851,0.5,"Africa"
"Ghana",2002,212,7.5,67.1320851143851,13.2755197352788,57.00822,58.5079990125567,32.4504,7.23251503810142,7.23251503810142,6166197847.85031,0.506,"Africa"
"Ghana",2004,206,8.9,69.2452756848698,15.8079014306574,53.64802,51.0829457489213,31.1778,9.05994534742738,9.05994534742738,8881417906.71432,0.517,"Africa"
"Ghana",2006,199,10.7,71.3628223620326,18.6981146399445,50.28782,48.7854118185382,34.192,10.9638541974486,10.9638541974486,20885037596.6963,0.537,"Africa"
"Ghana",2008,191,12.75,73.4859835460909,21.717301839292,46.92763,48.0313214086965,36.5418,12.9418000356966,12.9418000356966,28679383241.0729,0.558,"Africa"
"Ghana",2010,183,15.3,75.6140589422072,24.8618900303009,43.56743,47.7510099685389,39.1091,14.9904419527654,14.9904419527654,32197655566.5347,0.571,"Africa"
"Ghana",2012,173,17.6,77.7475923856427,28.1298113056641,40.20724,56.9570423348518,45.4704,17.1069348843732,17.1069348843732,41271701060.954,0.583,"Africa"
"Ghana",2014,165,20.2,79.8844304386383,31.5144995436995,36.84704,43.9627293584075,48.1635,19.2871057808726,19.2871057808726,54783319817.3705,0.582,"Africa"
"Ghana",2016,156,22.9,82.0248834358595,35.0128106440634,33.48685,62.8889642906448,49.9331,21.5279300969224,21.5279300969224,56164929304.8754,0.586,"Africa"
"Ghana",2018,148,25.9,84.1689996175499,38.6210681678007,33.48685,56.0041825783104,56.3591,23.8263073809595,23.8263073809595,67298914624.3723,0.589,"Africa"
"Ghana",2020,140,28.3,86.3168084779609,42.3354561621678,33.48685,54.2427873097724,62.3792,26.179198602453,26.179198602453,70043099675.68,0.601,"Africa"
"Guatemala",2000,31,40.7,86.5006228387363,46.818888047931,55.49609,37.474592031175,-1.5301,61.3329226025355,61.3329226025355,19288929030.0508,0.551,"Americas"
"Guatemala",2002,30,38.9,87.2885097183164,47.7818078621464,53.25944,35.1317690659313,4.1014,62.2420520844094,62.2420520844094,20444205991.025,0.561,"Americas"
"Guatemala",2004,32,37.6,88.0545163490873,48.7440617625004,51.0228,31.9211611002083,8.3303,63.087911479412,63.087911479412,23577298094.6571,0.57,"Americas"
"Guatemala",2006,34,36.8,88.8063187940228,49.7126929118513,48.78615,29.5999508598572,15.6069,63.8875426515304,63.8875426515304,29744246827.1839,0.58,"Americas"
"Guatemala",2008,29,36.5,89.5469500271936,50.6911834745367,46.5495,27.5798309047198,23.4208,64.6483401320503,64.6483401320503,38503720224.3166,0.599,"Americas"
"Guatemala",2010,28,36.6,90.2759187313067,51.6789081490162,44.31286,26.652419867848,31.9907,65.3698828920577,65.3698828920577,40676578423.4871,0.613,"Americas"
"Guatemala",2012,28,37.6,90.9935414116309,52.6763315477089,42.07621,27.3005597247054,33.6661,66.0535930085137,66.0535930085137,49593929487.1263,0.62,"Americas"
"Guatemala",2014,25,38.7,91.7035730175933,53.6908483380312,39.83957,26.7327979035299,37.0453,66.7098797562999,66.7098797562999,57852153058.502,0.64,"Americas"
"Guatemala",2016,24,40.2,92.4065264510318,54.726141165585,37.60292,25.2167964925021,41.9801,67.3421315783412,67.3421315783412,66053403469.0024,0.633,"Americas"
"Guatemala",2018,26,42,93.1326357164894,55.2457121794635,37.6,23.2233964899274,43.8751,67.9496248369032,67.9496248369032,73328365862.4329,0.64,"Americas"
"Guatemala",2020,25,44,93.880093537322,55.7682368601755,37.6,21.6357355920496,43.9685,68.5313077967676,68.5313077967676,77719464220.73,0.638,"Americas"
"Guinea-Bissau",2008,361,1.1,58.5311084260917,20.1478049028966,75.2,48.8075318731546,1.8913,11.1050118138525,11.1050118138525,952667544.037289,0.426,"Africa"
"Guinea-Bissau",2010,361,1.1,59.1858600366544,20.731942283858,75.2,49.400457774959,2.1169,13.4760634593862,13.4760634593862,940112538.936436,0.441,"Africa"
"Guinea-Bissau",2012,361,1.1,59.7800704192315,21.3100808491234,75.24783,55.8088467950236,2.2758,15.9125580822648,15.9125580822648,1049412177.11413,0.454,"Africa"
"Guinea-Bissau",2014,361,1.1,60.3130027729524,21.8797984276954,71.63847,43.5593468461234,2.2582,18.4161430412753,18.4161430412753,1135250721.0374,0.465,"Africa"
"Guinea-Bissau",2016,361,1.1,60.7844520965081,22.4392222957992,68.0291,52.6997265729536,2.4652,20.9889037650551,20.9889037650551,1245074264.10396,0.476,"Africa"
"Guinea-Bissau",2018,361,1.1,61.1934743074354,22.9856159322566,64.41973,54.1409784310321,2.439,23.6322998602978,23.6322998602978,1554133593.91699,0.48,"Africa"
"Guinea-Bissau",2020,361,1,61.5396569932828,23.5168018782756,60.81037,50.2127655060307,2.5676,26.3482236537259,26.3482236537259,1646400349.84867,0.482,"Africa"
"Honduras",2000,122,30.1,85.351031542682,41.6014174635753,44.4,31.2179492340652,4.7449,64.256369585163,64.256369585163,7186638029.05875,0.553,"Americas"
"Honduras",2002,81,33.4,86.4980291927431,42.1483877054484,44.4,30.2462334556727,7.1285,66.276167141236,66.276167141236,7858255412.86038,0.561,"Americas"
"Honduras",2004,62,36.2,87.5566044676304,44.9249624132859,43.24,28.5787777048828,9.8498,68.2850684160251,68.2850684160251,8869299234.3377,0.57,"Americas"
"Honduras",2006,52,38.9,88.587372078387,47.8287335979325,40.9,26.8538605929398,10.1598,70.2477545799597,70.2477545799597,10917477066.1429,0.579,"Americas"
"Honduras",2008,44,40.75,89.5907538982251,50.8616720104067,38.56,24.7098957241816,14.3141,72.1657913188263,72.1657913188263,13881731875.7466,0.589,"Americas"
"Honduras",2010,43,42.4,90.5660867175185,54.0243982771408,36.22,23.6046775290367,14.2406,74.0395437244252,74.0395437244252,15839344591.9842,0.596,"Americas"
"Honduras",2012,44,44.1,91.5135812982773,57.318109831384,33.88,24.209066840265,16.317,75.870361572386,75.870361572386,18528554397.5695,0.596,"Americas"
"Honduras",2014,39,45,92.4330552871736,60.7430100788569,31.54,24.197048630279,16.4368,77.6591777188148,77.6591777188148,19756533971.8698,0.603,"Americas"
"Honduras",2016,39,46.5,93.3238929673688,62.5968367169324,31.5,22.8829846790784,17.3081,79.4064779253868,79.4064779253868,21717604952.1835,0.615,"Americas"
"Honduras",2018,37,47.6,94.1862868555701,63.5024966259911,31.5,20.5175969852982,16.0232,81.1136333169873,81.1136333169873,24067750760.499,0.614,"Americas"
"Hungary",2000,35,100,99.9645781932888,86.6312500738054,15.4,20.6558178895561,76.2689,98.0437306756402,98.0437306756402,47218405892.4258,0.773,"Europe"
"Hungary",2002,31,100,99.9650832845069,86.6755637751858,14.2,21.1522211901366,79.23,98.0396051591688,98.0396051591688,67608919144.3684,0.791,"Europe"
"Hungary",2004,26,100,99.9659049818677,86.7469457675827,12.9,21.8498407835233,77.8028,98.0329676627679,98.0329676627679,104120820258.669,0.802,"Europe"
"Hungary",2006,19,100,99.9669034443637,86.8344360656067,11.6,21.8234247969572,75.5445,98.0248241520022,98.0248241520022,115715618613.052,0.815,"Europe"
"Hungary",2008,16,100,99.9679574559251,86.9262229920522,10.4,20.9991432625418,69.6051,98.016288126426,98.016288126426,158325614580.628,0.824,"Europe"
"Hungary",2010,18,100,99.968930486175,87.0110028688324,9.1,20.465784622626,64.1321,98.0084031317034,98.0084031317034,132175349953.713,0.829,"Europe"
"Hungary",2012,13,100,99.9697006074986,87.0781782927788,7.9,18.932021260415,59.612,98.002153963048,98.002153963048,128814279315.132,0.833,"Europe"
"Hungary",2014,9.3,100,99.9702519413688,90.1140246823355,7.2,17.9397743889142,56.9728,97.9976802737997,97.9976802737997,141033843265.669,0.84,"Europe"
"Hungary",2016,8.6,100,99.9708056888519,93.1266726008545,7.2,16.2389389235353,60.8338,97.9931816013482,97.9931816013482,128609822750.039,0.843,"Europe"
"Indonesia",2000,370,6.7,75.2848191583704,23.5418444315928,35.12568,26.2052017856205,1134.5486,40.2172598962037,40.2172598962037,165021012077.81,0.597,"South-East Asia"
"Indonesia",2002,367,8.8,77.2244511616934,24.2112761835265,33.47149,25.5291686460049,813.4122,44.4149716714658,44.4149716714658,195660611165.183,0.614,"South-East Asia"
"Indonesia",2004,363,12.5,79.1261137314695,24.8734759966767,31.81729,24.8275783674222,1036.5488,48.6862011052539,48.6862011052539,256836875295.452,0.621,"South-East Asia"
"Indonesia",2006,357,18.5,80.9767562559622,25.5274177283386,30.1631,23.8860554289587,1875.4568,53.0210842646296,53.0210842646296,364570515618.358,0.643,"South-East Asia"
"Indonesia",2008,349,28.45,82.7767301263991,26.1730364870992,28.5089,22.6167038013704,987.9086,57.4122949055182,57.4122949055182,510228634992.255,0.649,"South-East Asia"
"Indonesia",2010,342,40.6,84.5326117527197,26.8071029221378,26.85471,20.5957258237696,987.39,61.8456968664636,61.8456968664636,755094157594.524,0.667,"South-East Asia"
"Indonesia",2012,335,52.6,86.2129184659501,27.4062128481355,25.20051,19.553351601333,1598.7332,66.2697088884734,66.2697088884734,917869913364.917,0.682,"South-East Asia"
"Indonesia",2014,329,63,87.8579420521054,27.9969893991559,23.54632,18.5354648917633,1823.1445,70.7394179842329,70.7394179842329,890814755511.014,0.69,"South-East Asia"
"Indonesia",2016,322,71.6,89.4676670658379,28.5792308144962,21.89212,19.1310042759597,1464.2878,75.2488988194538,75.2488988194538,931877364034.196,0.701,"South-East Asia"
"Indonesia",2018,316,78.9,91.0407971895122,29.1515575689813,20.23793,18.4371895829409,1833.1089,79.7909218571099,79.7909218571099,1042271532953.49,0.712,"South-East Asia"
"Indonesia",2020,301,84.8,92.5873956949722,29.71391557951,19.41083,17.8814994983985,2029.5169,84.3612056704486,84.3612056704486,1059054842711.55,0.712,"South-East Asia"
"Ireland",2000,12,100,97.2116915316311,64.4293757984351,6.2,12.5487773722991,81.4684,90.5451771054511,90.5451771054511,100207610429.909,0.851,"Europe"
"Ireland",2002,11,100,97.0826265179365,64.6460388612419,6.4,12.3040622950093,83.3659,90.4175604321002,90.4175604321002,128596035288.401,0.868,"Europe"
"Ireland",2004,12,100,96.9518100323956,64.8996303809119,6.7,12.0241812631519,80.6997,90.2843108401189,90.2843108401189,194372115041.065,0.888,"Europe"
"Ireland",2006,12,100,96.8195960916376,74.1724102550088,6.9,11.5711334006069,83.1061,90.1487253624091,90.1487253624091,232180617162.279,0.898,"Europe"
"Ireland",2008,11,100,96.6871439295448,83.194532272374,7.2,10.7846711934217,77.8404,90.0171077629064,90.0171077629064,275447471451.063,0.905,"Europe"
"Ireland",2010,9.8,100,96.5536018695621,92.0527811566249,7.5,10.3475907744569,72.2088,89.883283669164,89.883283669164,221985621537.5,0.908,"Europe"
"Ireland",2012,8.6,100,96.4189638953027,95.0211573137157,7.7,9.58893302932057,68.0151,89.7472090427931,89.7472090427931,227270922957.327,0.907,"Europe"
"Ireland",2014,7.4,100,96.2832427205083,95.1996251485082,8,8.84472665206141,67.5212,89.6089498826751,89.6089498826751,266787238499.03,0.918,"Europe"
"Ireland",2016,7.1,100,96.1464377731388,95.3761376769229,8.3,8.11019374827621,73.0308,89.4684641229552,89.4684641229552,305733136180.907,0.929,"Europe"
"Ireland",2018,7,100,96.0079441237886,95.5500823112871,8.5,8.2986369369357,69.3707,89.3232584004699,89.3232584004699,395461216460.418,0.938,"Europe"
"Ireland",2020,5.3,100,96.0000577460047,95.8535366790098,8.5,8.17058601306707,65.2981,89.2906506461063,89.2906506461063,436555518400.451,0.945,"Europe"
"Jordan",2000,7.5,99.6,98.5618157391789,53.4944669728529,40.01581,24.2289680813746,19.5403,98.7373908025747,98.7373908025747,8460789844.8519,0.681,"Eastern Mediterranean"
"Jordan",2002,7.3,99.7,98.5737636959146,53.4996419009404,37.68646,25.673619164606,20.7139,98.6513818934278,98.6513818934278,9582510578.27927,0.691,"Eastern Mediterranean"
"Jordan",2004,7.3,99.8,98.5856665194469,53.5048495390942,35.35711,28.4396654808796,23.0016,98.4947554047565,98.4947554047565,11411706629.055,0.707,"Eastern Mediterranean"
"Jordan",2006,7.8,99.9,98.6578939817567,55.5552336107316,33.02776,30.5872298056799,25.0781,98.3151224936239,98.3151224936239,15056981664.3159,0.719,"Eastern Mediterranean"
"Jordan",2008,6.8,99.9,98.7308128523099,59.7810476593512,30.6984,32.6229787911999,25.9172,98.1392045364686,98.1392045364686,22658715989.3302,0.726,"Eastern Mediterranean"
"Jordan",2010,5.8,99.9,98.7953569289247,64.0388292692852,28.36905,33.5950845427671,26.2228,97.9706013227248,97.9706013227248,27133804225.3521,0.727,"Eastern Mediterranean"
"Jordan",2012,5.1,99.9,98.8523065327898,68.3241321250131,26.0397,29.0244573141249,30.9351,97.8077286027056,97.8077286027056,31634561690.1408,0.736,"Eastern Mediterranean"
"Jordan",2014,5.4,99.9,98.9022105490586,72.6332166995111,23.71035,30.2022455384946,32.916,97.6490899925234,97.6490899925234,36847643521.1268,0.737,"Eastern Mediterranean"
"Jordan",2016,5.4,99.9,98.9225522204197,76.9894906737603,21.381,28.3754804489745,33.191,97.4769632653806,97.4769632653806,39892551126.7606,0.74,"Eastern Mediterranean"
"Jordan",2018,5,99.9,98.9419874513741,81.3508129682009,19.05165,30.8911213683016,33.8374,97.3063193499305,97.3063193499305,43370860704.2254,0.742,"Eastern Mediterranean"
"Jordan",2020,4.6,99.9,98.9605142327008,85.7168391097819,16.72229,28.7737639174179,30.5796,97.1369464126124,97.1369464126124,43700383098.5916,0.74,"Eastern Mediterranean"
"Kazakhstan",2000,171,84.2,90.1456856906055,63.1020848734293,24.45811,16.6954213743656,235.0397,96.8030172339136,96.8030172339136,18291990662.0356,0.68,"Europe"
"Kazakhstan",2002,193,86.1,90.9003046170282,64.9297312497977,21.67406,16.4825220143121,245.3203,96.8623685856494,96.8623685856494,24636598527.4437,0.706,"Europe"
"Kazakhstan",2004,195,87.9,91.5952525015184,68.0893780089335,18.89002,16.5070331657383,271.0506,96.9812236149291,96.9812236149291,43151647002.6096,0.729,"Europe"
"Kazakhstan",2006,175,89.3,92.2865657278416,71.3016563945327,16.10598,16.8840447043122,301.5886,97.119955796265,97.119955796265,81003864630.018,0.75,"Europe"
"Kazakhstan",2008,158,90.5,92.9742349552247,74.5659474483935,13.32194,18.0929972634543,350.8362,97.2581648088745,97.2581648088745,133441648851.982,0.757,"Europe"
"Kazakhstan",2010,144,91.6,93.658151284706,77.8813257525504,10.5379,20.5118750922389,335.0229,97.3958712664256,97.3958712664256,148047348240.643,0.766,"Europe"
"Kazakhstan",2012,122,92.4,94.3385051458283,81.2478313374249,7.75386,27.2031824448933,345.0548,97.5330382592662,97.5330382592662,207998568865.789,0.781,"Europe"
"Kazakhstan",2014,91,93,94.8292003225759,84.4887087164124,4.96982,23.8358367012493,314.3015,97.6696969783426,97.6696969783426,221415613595.469,0.794,"Europe"
"Kazakhstan",2016,73,93.4,95.2205093968163,87.6854187180022,2.18578,22.7637525232887,295.3172,97.8058212502577,97.8058212502577,137278320084.171,0.797,"Europe"
"Kazakhstan",2018,67,93.4,95.4202366981964,89.3098182316854,0.79376,20.5938700993782,322.4054,97.8718934408366,97.8718934408366,179339977690.485,0.804,"Europe"
"Kazakhstan",2020,67,93.5,95.434966101715,89.3346437095975,0.79376,20.0278724259165,316.4268,97.8671160219659,97.8671160219659,171082365861.423,0.806,"Europe"
"Lesotho",2000,827,16,65.636611158019,8.85261668155209,62.72729,24.5043099431081,10.2738,8.05081252635009,8.05081252635009,887291687.920796,0.456,"Africa"
"Lesotho",2002,1010,19.2,66.3542082338942,10.6104269256094,62.72729,22.7786136777816,10.167,12.7671556876899,12.7671556876899,775777238.55814,0.449,"Africa"
"Lesotho",2004,1150,22.4,67.0966895514577,12.4615956322682,58.59683,20.9238190524334,10.2046,17.3400175380548,17.3400175380548,1511236655.52047,0.448,"Africa"
"Lesotho",2006,1230,25.4,67.8645033042361,14.408210007123,54.46637,21.0739780096359,10.5978,21.8118480082732,21.8118480082732,1800092563.75462,0.444,"Africa"
"Lesotho",2008,1240,28.5,68.6157485170912,16.3546204645558,50.33592,23.784393532221,10.0407,26.1665222050084,26.1665222050084,1766902709.19935,0.453,"Africa"
"Lesotho",2010,1180,31.1,69.3885918469781,18.3857193340094,46.20546,26.338001871042,10.3808,30.4253043022921,30.4253043022921,2234754241.91918,0.47,"Africa"
"Lesotho",2012,1040,33.6,70.154778546095,20.3828074785916,42.075,26.5241576357391,10.4791,34.5834307451435,34.5834307451435,2477702216.26888,0.489,"Africa"
"Lesotho",2014,853,35.9,70.9091710075085,22.0892423225197,37.94455,26.801156032785,10.3817,38.6477300190175,38.6477300190175,2441063054.05792,0.5,"Africa"
"Lesotho",2016,721,37.8,71.681200471811,23.8441191493482,33.81409,25.3734080229079,10.3539,42.6251539735365,42.6251539735365,2114426452.2019,0.518,"Africa"
"Lesotho",2018,659,39.2,72.4725685079459,25.6507852521301,29.68363,23.0240026773582,10.3929,46.5155954019209,46.5155954019209,2556247291.99785,0.525,"Africa"
"Lesotho",2020,600,40.2,73.2889187141576,27.5216836619161,25.55318,23.4391013240086,10.4487,50.3180750724947,50.3180750724947,2053699870.07191,0.53,"Africa"
"Madagascar",2000,293,1.3,36.9481213461385,6.93422792661854,91.43569,11.9155371328738,62.0117,3.82452274708438,3.82452274708438,4629247203.84524,0.438,"Africa"
"Madagascar",2002,280,1.2,38.2126799889212,8.05968949541681,89.03413,12.2058972037035,58.3643,4.72902493987506,4.72902493987506,5351701663.40807,0.442,"Africa"
"Madagascar",2004,268,1.1,39.4738982619878,9.25025815338349,86.63257,12.4562272679398,60.0282,5.63879497378888,5.63879497378888,5064732626.29389,0.459,"Africa"
"Madagascar",2006,257,1.1,41.0378421311969,10.6358995156338,84.23101,12.851012042078,62.8451,6.60626040079226,6.60626040079226,6395712490.94304,0.469,"Africa"
"Madagascar",2008,248,1,42.6055743876338,12.1053840846591,81.82945,13.4665519107277,64.0191,7.58477424817969,7.58477424817969,10725137723.6549,0.485,"Africa"
"Madagascar",2010,241,1,44.1727775368766,13.6576266289381,79.42789,14.5239072617107,65.0288,8.57423264087617,8.57423264087617,9982711338.07029,0.488,"Africa"
"Madagascar",2012,236,1,45.7379371546935,15.2925667357711,77.02633,14.7009701749296,66.4911,9.57497722568056,9.57497722568056,11578975061.9479,0.492,"Africa"
"Madagascar",2014,233,1,47.299102963258,16.7630080347729,74.62477,15.00220058015,67.5551,10.5872296200375,10.5872296200375,12522957399.2281,0.497,"Africa"
"Madagascar",2016,233,1,48.854353375217,18.0266900658694,72.22321,16.138736457425,68.1264,11.6111708642625,11.6111708642625,11848613858.442,0.501,"Africa"
"Madagascar",2018,233,1.1,50.4022432734825,19.3598230600213,69.82165,12.7238095692816,67.5266,12.6470453599113,12.6470453599113,13760033282.2925,0.502,"Africa"
"Madagascar",2020,233,1.35,51.9400233315503,20.7635333183938,67.42009,12.7535199510191,69.3717,13.6947389718241,13.6947389718241,13051441203.9474,0.486,"Africa"
"Malawi",2000,386,2.05,53.8551503867891,6.93072328132276,81.41073,23.0191141072171,8.0743,9.35119168326581,9.35119168326581,2537307580.32808,0.378,"Africa"
"Malawi",2002,401,2.1,55.5306960967453,7.68051574187715,77.89671,22.9554559880107,8.2235,9.35480607328341,9.35480607328341,5087328437.8737,0.394,"Africa"
"Malawi",2004,402,2.1,57.1948248177515,8.46742090607843,74.38269,22.8344376653838,8.5243,9.35853809192232,9.35853809192232,5058726350.48896,0.41,"Africa"
"Malawi",2006,392,2.1,58.8474613731577,9.29131815990356,70.86866,22.88596892288,9.6097,13.9195187317472,13.9195187317472,5818279739.14354,0.426,"Africa"
"Malawi",2008,371,2.2,60.488516312097,10.1520807536763,67.35464,23.3640822987324,10.8883,18.4488656942881,18.4488656942881,7743617352.21427,0.442,"Africa"
"Malawi",2010,338,2.3,62.127463511403,11.0627064610518,63.84062,24.3489614356053,11.8406,22.9502207251724,22.9502207251724,10128323010.6049,0.461,"Africa"
"Malawi",2012,291,2.4,63.7660224661247,12.0292544123907,60.32659,26.4999840992823,13.8524,27.422603378864,27.422603378864,8773203178.16512,0.476,"Africa"
"Malawi",2014,228,2.3,65.4019636230554,13.0532852603648,56.81257,25.9973398435068,13.9292,31.8630595655518,31.8630595655518,8801326169.14547,0.493,"Africa"
"Malawi",2016,176,2.2,67.0329347081967,14.1363136398145,53.29854,24.9604610605181,14.7302,36.2684898041781,36.2684898041781,7909868618.46366,0.501,"Africa"
"Malawi",2018,153,1.9,68.6566613091595,15.280214141913,49.78452,21.1973847101807,16.9424,40.6356736680772,40.6356736680772,9879231591.52434,0.509,"Africa"
"Malawi",2020,138,1.7,70.2704690844752,16.4864046136865,49.78452,23.6983194353464,18.3358,44.9611498947132,44.9611498947132,11769313597.8545,0.512,"Africa"
"Mexico",2000,23,82.5,90.6043820368074,39.5926569181504,32.16297,30.8563115445805,426.6185,77.7475158917068,77.7475158917068,742061329643.37,0.709,"Americas"
