"country","year","tbi","pro_basicwater","pro_safewater","pro_basicsanitation","pro_safesanitation","hdi","region"
"Netherlands",2010,7.1,"99.999999659142901","99.9820641587202","97.8081693959468","97.8081693959468",0.917,"Europe"
"Netherlands",2011,6.7,"100","99.9808838786015","97.790286649988","97.790286649988",0.927,"Europe"
"Netherlands",2012,6.3,"100","99.9797038656982","97.7732711548526","97.7732711548526",0.927,"Europe"
"Netherlands",2013,5.7,"99.999998853647099","99.9785206663731","97.7588906600023","97.7588906600023",0.929,"Europe"
"Netherlands",2014,5.5,"100","99.9773412392903","97.7468159845855","97.7468159845855",0.931,"Europe"
"Netherlands",2015,5.7,"100","99.97616034769","97.7352217528266","97.7352217528266",0.932,"Europe"
"Netherlands",2016,5.9,"99.999997177153801","99.9749763033033","97.7241301204501","97.7241301204501",0.933,"Europe"
"Netherlands",2017,5.2,"100","99.9737989276451","97.71352662616","97.71352662616",0.936,"Europe"
"Netherlands",2018,5.3,"100","99.9726179948876","97.7036435535394","97.7036435535394",0.939,"Europe"
"Netherlands",2019,4.9,"100","99.9714383332555","97.6944078516514","97.6944078516514",0.941,"Europe"
"Netherlands",2020,4.1,"100","99.9702576817895","97.685793329827","97.685793329827",0.938,"Europe"
"New Zealand",2000,10,"99.999999772024495","84.3935712361748","99.9999997720245","99.9999997720245",0.894,"Western Pacific"
"New Zealand",2001,11,"99.999999472749806","84.3935709836062","99.9999994727498","99.9999994727498",0.9,"Western Pacific"
"New Zealand",2002,9.6,"99.999999604288504","84.3935710946164","99.9999996042885","99.9999996042885",0.904,"Western Pacific"
"New Zealand",2003,12,"99.999999477701493","84.3935709877851","99.9999994777015","99.9999994777015",0.908,"Western Pacific"
"New Zealand",2004,10,"99.999998420811906","84.3935700958382","99.9999984208119","99.9999984208119",0.912,"Western Pacific"
"New Zealand",2005,9.2,"100","84.393571548223","100","100",0.917,"Western Pacific"
"New Zealand",2006,9.5,"99.999997733802402","85.3742837795356","99.9999977338024","99.9999977338024",0.918,"Western Pacific"
"New Zealand",2007,7.5,"100","86.3550003795552","100","100",0.919,"Western Pacific"
"New Zealand",2008,7.9,"99.999997455578495","87.3357120635255","99.9999974555785","99.9999974555785",0.919,"Western Pacific"
"New Zealand",2009,8,"100","88.3164307962988","100","100",0.922,"Western Pacific"
"New Zealand",2010,8,"99.999998887802903","89.2971418639827","99.9999988878029","99.9999988878029",0.924,"Western Pacific"
"New Zealand",2011,8,"100","90.2778592859005","100","100",0.924,"Western Pacific"
"New Zealand",2012,7.6,"100","91.2585726207991","100","100",0.927,"Western Pacific"
"New Zealand",2013,7,"99.999999594072094","92.2392853398606","99.9999995940721","99.9999995940721",0.93,"Western Pacific"
"New Zealand",2014,7.6,"99.999998810176805","93.2199988908469","99.9999988101768","99.9999988101768",0.931,"Western Pacific"
"New Zealand",2015,7.3,"99.999999255440201","94.2007135843335","99.9999992554402","99.9999992554402",0.933,"Western Pacific"
"New Zealand",2016,7.3,"100","95.181429686498","100","100",0.935,"Western Pacific"
"New Zealand",2017,7.3,"100","96.1621456172606","100","100",0.935,"Western Pacific"
"New Zealand",2018,7.2,"100","97.1428571624635","100","100",0.936,"Western Pacific"
"New Zealand",2019,7.2,"100","98.1235749840178","100","100",0.937,"Western Pacific"
"New Zealand",2020,7.2,"100","99.1042880185472","100","100",0.935,"Western Pacific"
"Nicaragua",2000,59,"80.646172573874793","47.8490215460833","57.0729057082999","57.0729057082999",0.563,"Americas"
"Nicaragua",2001,59,"80.671248577878401","47.9499921044848","58.0593665909167","58.0593665909167",0.568,"Americas"
"Nicaragua",2002,50,"80.697556235522995","48.0510522344945","59.0445107661833","59.0445107661833",0.573,"Americas"
"Nicaragua",2003,54,"80.725400584566501","48.1525882816235","60.0285956771106","60.0285956771106",0.575,"Americas"
"Nicaragua",2004,52,"80.754775733645701","48.2546003543848","61.0116188363532","61.0116188363532",0.58,"Americas"
"Nicaragua",2005,44,"80.787023650933804","48.3586973787552","61.9945613405031","61.9945613405031",0.585,"Americas"
"Nicaragua",2006,45,"80.835750791811506","48.4810269788073","62.987007020763","62.987007020763",0.59,"Americas"
"Nicaragua",2007,51,"80.886073241465098","48.6035816204254","63.9778142639389","63.9778142639389",0.596,"Americas"
"Nicaragua",2008,52,"80.938666563211498","49.6355430745242","64.9674578476413","64.9674578476413",0.602,"Americas"
"Nicaragua",2009,50,"80.992850597978702","50.6562652473173","65.9554776456119","65.9554776456119",0.603,"Americas"
"Nicaragua",2010,53,"81.048950444764998","51.6661862480285","66.9420991365654","66.9420991365654",0.611,"Americas"
"Nicaragua",2011,57,"81.106967348034502","52.6653540107565","67.9273254225164","67.9273254225164",0.619,"Americas"
"Nicaragua",2012,58,"81.166902705343801","53.6538161414133","68.9111598605716","68.9111598605716",0.625,"Americas"
"Nicaragua",2013,57,"81.228753515504806","54.6316167767009","69.8936029746752","69.8936029746752",0.631,"Americas"
"Nicaragua",2014,54,"81.292137888330402","55.0807962688073","70.8744369725595","70.8744369725595",0.638,"Americas"
"Nicaragua",2015,50,"81.353127762856701","55.1675448814715","71.8538830119437","71.8538830119437",0.644,"Americas"
"Nicaragua",2016,46,"81.415972447643895","55.2550711039367","72.8319443096933","72.8319443096933",0.65,"Americas"
"Nicaragua",2017,44,"81.435676931200405","55.3108450794464","72.874822150898","72.874822150898",0.656,"Americas"
"Nicaragua",2018,41,"81.521086968253201","55.3749850927099","72.920573308785","72.920573308785",0.658,"Americas"
"Nicaragua",2019,43,"81.612238973558604","55.4434373647134","72.9693990502626","72.9693990502626",0.661,"Americas"
"Nicaragua",2020,42,"81.708753974603297","55.5159170451418","73.0210976490331","73.0210976490331",0.652,"Americas"
"North Macedonia",2000,39,"96.885489353811494","80.4744443822639","88.6499470780448","88.6499470780448",0.676,"Europe"
"North Macedonia",2001,40,"96.889442068053597","80.4527398776307","88.6252238814114","88.6252238814114",0.681,"Europe"
"North Macedonia",2002,42,"96.893393234904295","80.4310344832757","88.6004997175492","88.6004997175492",0.684,"Europe"
"North Macedonia",2003,42,"96.897344679494097","80.4093282272604","88.5757745689181","88.5757745689181",0.69,"Europe"
"North Macedonia",2004,39,"96.901316184222907","80.3875196455882","88.5509328244917","88.5509328244917",0.697,"Europe"
"North Macedonia",2005,36,"96.959460313763401","80.3709175851592","89.1441420373222","89.1441420373222",0.704,"Europe"
"North Macedonia",2006,34,"97.016547778508297","80.3575054814681","89.7448396361039","89.7448396361039",0.712,"Europe"
"North Macedonia",2007,32,"97.072732087847498","80.3472736536351","90.3526009355752","90.3526009355752",0.717,"Europe"
"North Macedonia",2008,27,"97.128138053031606","80.34018652587","90.9669657546801","90.9669657546801",0.736,"Europe"
"North Macedonia",2009,27,"97.182887785208706","80.3363198285262","91.5875693766163","91.5875693766163",0.74,"Europe"
"North Macedonia",2010,23,"97.237145123387705","80.3355569904835","92.2138595061877","92.2138595061877",0.746,"Europe"
"North Macedonia",2011,20,"97.291033872936396","80.3379701106619","92.8454442525628","92.8454442525628",0.751,"Europe"
